Date,USDCOPV1W Curncy,USDCOPV1M Curncy,USDCOPV2M Curncy,USDCOPV3M Curncy,USDCOPV6M Curncy,USDCOPV9M Curncy,USDCOPV1Y Curncy,USDCOP25R1W Curncy,USDCOP25R1M Curncy,USDCOP25R2M Curncy,USDCOP25R3M Curncy,USDCOP25R6M Curncy,USDCOP25R9M Curncy,USDCOP25R1Y Curncy,USDCOP10R1W Curncy,USDCOP10R1M Curncy,USDCOP10R2M Curncy,USDCOP10R3M Curncy,USDCOP10R6M Curncy,USDCOP10R9M Curncy,USDCOP10R1Y Curncy,USDCOP25B1W Curncy,USDCOP25B1M Curncy,USDCOP25B2M Curncy,USDCOP25B3M Curncy,USDCOP25B6M Curncy,USDCOP25B9M Curncy,USDCOP25B1Y Curncy,USDCOP10B1W Curncy,USDCOP10B1M Curncy,USDCOP10B2M Curncy,USDCOP10B3M Curncy,USDCOP10B6M Curncy,USDCOP10B9M Curncy,USDCOP10B1Y Curncy
9/5/2008,10.6725,12.025,12.33,12.53,12.71,13.105,13.675,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.485,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
10/5/2008,10.6725,12.025,12.33,12.53,12.71,13.105,13.675,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.485,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
11/5/2008,10.6725,12.025,12.33,12.53,12.71,13.105,13.675,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.485,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
12/5/2008,10.5825,12.24,12.415,12.57,12.73,13.135,13.71,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.485,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
13/5/2008,10.8625,13.015,13.18,13.31,13.36,13.625,13.985,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
14/5/2008,10.7075,13.035,13.13,13.315,13.37,13.65,13.99,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
15/5/2008,10.4575,12.605,12.86,13.115,13.24,13.56,13.925,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
16/5/2008,10.4925,12.495,12.835,13.03,13.25,13.56,13.905,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
17/5/2008,10.4925,12.495,12.835,13.03,13.25,13.56,13.905,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
18/5/2008,10.4925,12.495,12.835,13.03,13.25,13.56,13.905,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.3225,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.145,1.27,1.315,1.42,1.62,1.615,1.62
19/5/2008,10.5625,12.245,12.57,12.84,13.065,13.3975,13.895,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.3225,3.7325,4.0075,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
20/5/2008,10.5575,12.245,12.615,12.885,13.1,13.4275,13.905,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.3225,3.7325,4.0075,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
21/5/2008,10.5475,12.22,12.645,12.915,13.11,13.445,13.91,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.9075,3.3225,3.7325,4.0075,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
22/5/2008,10.6575,12.4,12.81,13.14,13.245,13.525,13.905,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.9075,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
23/5/2008,10.5525,12.165,12.37,12.6,12.94,13.305,13.76,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
24/5/2008,10.5525,12.165,12.37,12.6,12.94,13.305,13.76,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
25/5/2008,10.5525,12.165,12.37,12.6,12.94,13.305,13.76,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
26/5/2008,10.5125,11.94,12.18,12.45,12.8,13.1925,13.755,1.4875,1.485,1.7325,1.98,2.2275,2.3975,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.01,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.6,0.6125,1.145,1.27,1.315,1.42,1.62,1.6175,1.62
27/5/2008,10.5625,12.035,12,12.18,12.935,13.2825,13.775,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.905,3.32,3.7325,4.0075,4.16,0.405,0.4125,0.4725,0.5125,0.5675,0.6,0.6125,1.265,1.27,1.315,1.42,1.62,1.6175,1.62
28/5/2008,10.5675,12.04,11.99,12.205,12.845,13.255,13.765,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.9075,3.3225,3.7325,4.0075,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
29/5/2008,10.5375,11.915,12.015,12.225,12.85,13.26,13.77,1.4875,1.485,1.7325,1.98,2.2275,2.395,2.475,2.4875,2.4875,2.9075,3.3225,3.7325,4.0075,4.1575,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.265,1.27,1.315,1.42,1.62,1.615,1.62
30/5/2008,10.1275,11.515,11.73,11.9,12.835,13.23,13.705,1.4875,1.485,1.7325,1.98,2.225,2.385,2.475,3.0825,3.0775,3.2675,3.7375,4.2075,4.3675,4.455,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.27,1.27,1.32,1.415,1.62,1.615,1.62
31/5/2008,10.1275,11.515,11.73,11.9,12.835,13.23,13.705,1.4875,1.485,1.7325,1.98,2.225,2.385,2.475,3.0825,3.0775,3.2675,3.7375,4.2075,4.3675,4.455,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.27,1.27,1.32,1.415,1.62,1.615,1.62
1/6/2008,10.1275,11.515,11.73,11.9,12.835,13.23,13.705,1.4875,1.485,1.7325,1.98,2.225,2.385,2.475,3.0825,3.0775,3.2675,3.7375,4.2075,4.3675,4.455,0.405,0.4125,0.4725,0.5125,0.5675,0.5975,0.6125,1.27,1.27,1.32,1.415,1.62,1.615,1.62
2/6/2008,12.0725,12.11,12.205,12.32,12.815,13.0975,13.43,1.4875,1.485,1.7325,1.98,2.2275,2.3925,2.475,3.0825,3.0775,3.2675,3.7375,4.2025,4.365,4.455,0.4125,0.4075,0.4675,0.5125,0.5675,0.6,0.6075,1.195,1.2625,1.32,1.445,1.62,1.6175,1.62
3/6/2008,12.2025,12.05,12.16,12.29,12.82,13.145,13.46,1.4875,1.485,1.7325,1.98,2.2275,2.3925,2.475,3.0825,3.0775,3.2675,3.7375,4.2025,4.365,4.455,0.4125,0.4075,0.4675,0.5125,0.5675,0.6,0.6075,1.195,1.2625,1.32,1.445,1.62,1.6175,1.62
4/6/2008,12.265,12.075,12.04,12.075,12.975,13.29,13.585,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.08,3.0775,3.2675,3.7375,4.2025,4.3675,4.455,0.4125,0.4075,0.4675,0.5125,0.5675,0.5975,0.6075,1.195,1.26,1.32,1.445,1.62,1.615,1.62
5/6/2008,12.5025,12.26,12.265,12.325,12.895,13.16,13.405,1.4875,1.485,1.7325,1.9825,2.23,2.39,2.475,3.085,3.0825,3.2675,3.7325,4.2075,4.3775,4.455,0.415,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.225,1.265,1.315,1.42,1.615,1.62,1.62
6/6/2008,12.5025,12.215,12.185,12.29,12.875,13.2025,13.5,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.08,3.0775,3.2675,3.7325,4.2075,4.375,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.265,1.265,1.315,1.42,1.615,1.6225,1.62
7/6/2008,12.5025,12.215,12.185,12.29,12.875,13.2025,13.5,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.08,3.0775,3.2675,3.7325,4.2075,4.375,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.265,1.265,1.315,1.42,1.615,1.6225,1.62
8/6/2008,12.5025,12.215,12.185,12.29,12.875,13.2025,13.5,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.08,3.0775,3.2675,3.7325,4.2075,4.375,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.265,1.265,1.315,1.42,1.615,1.6225,1.62
9/6/2008,12.5275,12.22,11.985,11.975,12.935,13.215,13.455,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.0775,3.2675,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
10/6/2008,12.4575,12.175,11.97,12.055,12.92,13.24,13.52,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.0775,3.2675,3.73,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
11/6/2008,12.4925,12.145,11.995,12,12.92,13.26,13.55,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.0775,3.2675,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
12/6/2008,12.5525,12.24,11.96,11.96,12.94,13.28,13.565,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.08,3.0775,3.265,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
13/6/2008,12.6525,12.575,12.36,12.365,13.025,13.3,13.53,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.08,3.2675,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
14/6/2008,12.6525,12.575,12.36,12.365,13.025,13.3,13.53,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.08,3.2675,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
15/6/2008,12.6525,12.575,12.36,12.365,13.025,13.3,13.53,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.08,3.2675,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.145,1.265,1.315,1.42,1.615,1.62,1.62
16/6/2008,12.4975,12.395,12.135,12.095,12.96,13.165,13.34,1.4875,1.485,1.7325,1.98,2.2275,2.39,2.475,3.0825,3.08,3.2675,3.7325,4.2075,4.3775,4.455,0.41,0.4125,0.4675,0.5125,0.5675,0.5975,0.6075,1.265,1.265,1.315,1.42,1.615,1.62,1.62
17/6/2008,12.63,12.7375,12.7575,12.795,12.98,13.1825,13.3625,1.645,1.4625,1.6475,1.835,2.0925,2.225,2.2975,2.9725,2.905,3.11,3.4825,3.89,4.035,4.1125,0.435,0.435,0.48,0.5325,0.5975,0.62,0.63,1.2725,1.2775,1.3325,1.44,1.635,1.64,1.6425
18/6/2008,12.6275,12.9275,12.8225,12.815,12.97,13.16,13.3275,1.6275,1.465,1.6575,1.85,2.1075,2.2425,2.315,2.9825,2.925,3.125,3.5075,3.92,4.07,4.1475,0.4675,0.43,0.48,0.5325,0.5925,0.6175,0.63,1.3325,1.2775,1.3325,1.44,1.635,1.6375,1.6375
19/6/2008,12.99,13.695,13.4475,13.3875,13.4625,13.4875,13.505,1.815,1.505,1.62,1.7375,2.0275,2.11,2.1575,2.8525,2.7175,2.9375,3.18,3.525,3.6375,3.7075,0.485,0.5025,0.525,0.585,0.64,0.6675,0.6875,1.3175,1.27,1.3475,1.4375,1.5825,1.5975,1.61
20/6/2008,12.775,13.665,13.4425,13.3975,13.4675,13.4825,13.49,1.8225,1.495,1.605,1.7175,1.885,1.9575,1.9975,2.8475,2.7075,2.93,3.17,3.5075,3.6175,3.6875,0.4825,0.5025,0.525,0.59,0.64,0.67,0.6875,1.3175,1.27,1.3475,1.4375,1.5775,1.595,1.61
21/6/2008,12.775,13.665,13.4425,13.3975,13.4675,13.4825,13.49,1.8225,1.495,1.605,1.7175,1.885,1.9575,1.9975,2.8475,2.7075,2.93,3.17,3.5075,3.6175,3.6875,0.4825,0.5025,0.525,0.59,0.64,0.67,0.6875,1.3175,1.27,1.3475,1.4375,1.5775,1.595,1.61
22/6/2008,12.775,13.665,13.4425,13.3975,13.4675,13.4825,13.49,1.8225,1.495,1.605,1.7175,1.885,1.9575,1.9975,2.8475,2.7075,2.93,3.17,3.5075,3.6175,3.6875,0.4825,0.5025,0.525,0.59,0.64,0.67,0.6875,1.3175,1.27,1.3475,1.4375,1.5775,1.595,1.61
23/6/2008,12.5125,13.455,13.2775,13.2425,13.3525,13.365,13.37,1.8375,1.435,1.545,1.6525,1.815,1.8875,1.9225,2.64,2.6525,2.875,3.09,3.44,3.5425,3.605,0.4775,0.5075,0.53,0.59,0.645,0.6725,0.6925,1.285,1.27,1.3475,1.4375,1.5775,1.595,1.61
24/6/2008,13.47,13.665,13.455,13.46,13.535,13.4975,13.475,1.71,1.66,1.825,1.985,2.235,2.3425,2.4,2.85,2.8825,3.09,3.3975,3.78,3.915,3.99,0.4625,0.4725,0.5025,0.5575,0.6125,0.6425,0.6575,1.305,1.27,1.335,1.43,1.595,1.605,1.615
25/6/2008,19.54,18.8525,17.3575,15.6,15.01,14.7375,14.465,3.2475,3.23,3.1075,2.9875,2.995,2.97,2.9675,6.125,6.17,5.6225,5.3975,5.365,5.2775,5.2,0.4675,0.49,0.5125,0.5475,0.5925,0.64,0.6175,1.535,1.53,1.59,1.67,1.8,1.8975,1.8
26/6/2008,19.7175,18.8525,17.3725,15.805,15.295,15.175,15.0625,3.1975,3.1875,3.075,2.965,2.9975,2.9925,3,6.0375,6.06,5.565,5.36,5.3775,5.33,5.2725,0.475,0.5,0.5175,0.5525,0.59,0.6425,0.615,1.595,1.585,1.58,1.69,1.8375,1.95,1.8375
27/6/2008,25.8775,23.345,20.59,18.54,17.24,16.3625,15.695,3.285,3.27,3.1425,3.0125,3.0075,2.9725,2.965,6.2625,6.2875,5.7,5.46,5.4,5.275,5.2,0.6675,0.5575,0.5525,0.5875,0.6425,0.675,0.6625,1.855,1.855,1.73,1.83,2.025,2.0925,2.005
28/6/2008,25.8775,23.345,20.59,18.54,17.24,16.3625,15.695,3.285,3.27,3.1425,3.0125,3.0075,2.9725,2.965,6.2625,6.2875,5.7,5.46,5.4,5.275,5.2,0.6675,0.5575,0.5525,0.5875,0.6425,0.675,0.6625,1.855,1.855,1.73,1.83,2.025,2.0925,2.005
29/6/2008,25.8775,23.345,20.59,18.54,17.24,16.3625,15.695,3.285,3.27,3.1425,3.0125,3.0075,2.9725,2.965,6.2625,6.2875,5.7,5.46,5.4,5.275,5.2,0.6675,0.5575,0.5525,0.5875,0.6425,0.675,0.6625,1.855,1.855,1.73,1.83,2.025,2.0925,2.005
30/6/2008,29.0425,25.865,22.62,19.31,17.335,16.43,15.6725,3.375,3.365,3.23,3.095,3.0725,3.0325,3.0325,6.5675,6.5775,5.935,5.6775,5.6075,5.475,5.395,0.555,0.5625,0.6225,0.6525,0.7125,0.7275,0.7425,1.99,1.985,2.045,2.12,2.285,2.29,2.285
1/7/2008,27.3025,25.325,21.88,19.29,17.515,16.64,15.9525,3.1525,3.265,3.15,3.035,3.005,2.975,2.975,6.0025,6.1025,5.5925,5.3725,5.405,5.31,5.2575,0.58,0.5725,0.6225,0.6575,0.7125,0.7275,0.745,1.945,1.915,1.98,2.05,2.205,2.21,2.21
2/7/2008,24.4875,22.915,20.86,19.165,17.71,16.96,16.3775,3.035,3.1475,3.055,2.955,2.9625,2.945,2.9525,5.7,5.8075,5.3325,5.1525,5.27,5.215,5.19,0.595,0.5875,0.6325,0.6675,0.7225,0.7425,0.76,1.955,1.93,1.99,2.06,2.21,2.22,2.22
3/7/2008,27.9925,22.84,20.73,18.67,17.61,17.035,16.5075,3.34,3.4275,3.35,3.265,3.195,3.15,3.1075,6.22,6.305,5.8975,5.74,5.7,5.6225,5.4925,0.625,0.6275,0.6675,0.7025,0.7525,0.7625,0.7775,2.115,2.105,2.16,2.22,2.36,2.365,2.3625
4/7/2008,25.8875,22.815,20.305,18.63,17.055,16.765,16.515,3.3125,3.035,2.965,2.8975,2.8675,2.8375,2.8,5.6875,5.7825,5.5275,5.4025,5.4225,5.3875,5.285,0.65,0.6475,0.6825,0.7125,0.7625,0.7775,0.79,2.12,2.095,2.15,2.21,2.34,2.345,2.345
5/7/2008,25.8875,22.815,20.305,18.63,17.055,16.765,16.515,3.3125,3.035,2.965,2.8975,2.8675,2.8375,2.8,5.6875,5.7825,5.5275,5.4025,5.4225,5.3875,5.285,0.65,0.6475,0.6825,0.7125,0.7625,0.7775,0.79,2.12,2.095,2.15,2.21,2.34,2.345,2.345
6/7/2008,25.8875,22.815,20.305,18.63,17.055,16.765,16.515,3.3125,3.035,2.965,2.8975,2.8675,2.8375,2.8,5.6875,5.7825,5.5275,5.4025,5.4225,5.3875,5.285,0.65,0.6475,0.6825,0.7125,0.7625,0.7775,0.79,2.12,2.095,2.15,2.21,2.34,2.345,2.345
7/7/2008,27.7825,23.415,20.06,18.035,17.175,16.615,16.0875,3.815,2.865,2.86,2.95,2.96,2.96,2.97,5.73,5.83,5.4325,5.3675,5.27,5.1875,5.085,0.39,0.4175,0.4425,0.4875,0.5375,0.5525,0.57,1.1,1.0925,1.1525,1.2175,1.355,1.365,1.37
8/7/2008,29.7575,25.83,21.39,19.14,17.34,16.8325,16.3775,3.7725,3.195,3.1475,3.16,3.125,3.1025,3.09,6.2925,6.3375,5.895,5.775,5.6375,5.54,5.405,0.355,0.3825,0.4075,0.4475,0.4975,0.515,0.5275,1.025,1.0175,1.0675,1.1425,1.28,1.2825,1.285
9/7/2008,29.4875,24.68,20.665,18.76,17.38,17.02,16.71,2.9775,2.9975,3.015,3.04,2.985,3.005,3.0275,5.2675,5.6225,5.4,5.345,5.295,5.255,5.1675,0.38,0.4125,0.4325,0.4775,0.5275,0.5425,0.56,1.065,1.0425,1.1025,1.1675,1.3,1.305,1.3125
10/7/2008,29.62,24.91,20.875,19.275,17.795,17.295,16.805,3.03,3.025,3.0275,3.03,3.0025,3.025,3.045,5.3625,5.6075,5.355,5.315,5.32,5.2975,5.2075,0.3775,0.4025,0.4275,0.4675,0.5175,0.5325,0.5525,1.035,1.0225,1.0775,1.1375,1.27,1.275,1.285
11/7/2008,29.6275,24.55,20.825,19.165,17.585,17.095,16.6375,3.025,3.03,3.04,3.0425,3.015,3.0375,3.0575,5.3825,5.66,5.38,5.34,5.3475,5.3275,5.2375,0.375,0.3925,0.4175,0.4625,0.5125,0.5275,0.54,1.02,1.0025,1.0575,1.1225,1.25,1.255,1.2625
12/7/2008,29.6275,24.55,20.825,19.165,17.585,17.095,16.6375,3.025,3.03,3.04,3.0425,3.015,3.0375,3.0575,5.3825,5.66,5.38,5.34,5.3475,5.3275,5.2375,0.375,0.3925,0.4175,0.4625,0.5125,0.5275,0.54,1.02,1.0025,1.0575,1.1225,1.25,1.255,1.2625
13/7/2008,29.6275,24.55,20.825,19.165,17.585,17.095,16.6375,3.025,3.03,3.04,3.0425,3.015,3.0375,3.0575,5.3825,5.66,5.38,5.34,5.3475,5.3275,5.2375,0.375,0.3925,0.4175,0.4625,0.5125,0.5275,0.54,1.02,1.0025,1.0575,1.1225,1.25,1.255,1.2625
14/7/2008,30.13,26.695,21.58,19.055,17.035,16.62,16.2425,3.285,3.3275,3.28,3.2375,3.1475,3.1275,3.115,6.1775,6.3675,5.965,5.825,5.6875,5.59,5.45,0.35,0.3825,0.4075,0.4425,0.4875,0.5025,0.515,1.025,1.0225,1.0625,1.1325,1.26,1.27,1.27
15/7/2008,29.0425,26.02,20.86,18.59,16.76,16.24,15.7475,2.9525,3.08,3.08,3.005,2.9675,2.96,2.9575,5.8225,5.7325,5.43,6.0475,5.3575,5.29,5.1975,0.37,0.3975,0.4225,0.4625,0.5075,0.5225,0.5375,1.055,1.0425,1.0925,1.1625,1.285,1.3,1.3025
16/7/2008,28.8325,26.355,21.315,18.955,16.67,16.21,15.7775,2.98,3.0975,3.11,3.025,2.99,2.9825,2.98,5.9125,5.755,5.3325,6.055,5.395,5.3375,5.2375,0.375,0.4025,0.4225,0.4625,0.5075,0.5225,0.5375,1.055,1.0375,1.0875,1.1575,1.28,1.29,1.295
17/7/2008,29.3175,25.95,21.05,18.45,15.92,15.5175,15.1125,3.2275,3.2725,3.2275,3.1225,3.0475,3.01,2.9925,6.345,6.2425,5.785,6.155,5.55,5.415,5.2875,0.3725,0.3975,0.4325,0.4725,0.5175,0.535,0.55,1.085,1.0775,1.1325,1.2075,1.35,1.355,1.3575
18/7/2008,29.6275,25.49,20.95,18.765,16.2,15.865,15.56,3.2275,3.285,3.235,3.14,3.0725,3.0425,3.0225,6.34,6.2275,5.7975,6.1725,5.5875,5.475,5.35,0.36,0.3825,0.4175,0.4575,0.5025,0.5175,0.5325,1.055,1.0425,1.0975,1.1725,1.31,1.315,1.315
19/7/2008,29.6275,25.49,20.95,18.765,16.2,15.865,15.56,3.2275,3.285,3.235,3.14,3.0725,3.0425,3.0225,6.34,6.2275,5.7975,6.1725,5.5875,5.475,5.35,0.36,0.3825,0.4175,0.4575,0.5025,0.5175,0.5325,1.055,1.0425,1.0975,1.1725,1.31,1.315,1.315
20/7/2008,29.6275,25.49,20.95,18.765,16.2,15.865,15.56,3.2275,3.285,3.235,3.14,3.0725,3.0425,3.0225,6.34,6.2275,5.7975,6.1725,5.5875,5.475,5.35,0.36,0.3825,0.4175,0.4575,0.5025,0.5175,0.5325,1.055,1.0425,1.0975,1.1725,1.31,1.315,1.315
21/7/2008,28.4225,25.06,20.585,18.55,16.01,15.525,15.06,2.955,3.06,3.0375,2.9375,2.8775,2.8475,2.84,5.995,5.8575,5.4375,6.0025,5.2675,5.14,5.035,0.315,0.3425,0.3775,0.4225,0.4675,0.4875,0.5025,1.05,1.0325,1.0925,1.1725,1.3,1.315,1.32
22/7/2008,28.0475,23.635,19.5,18.14,15.81,15.375,14.965,2.69,2.825,2.8275,2.77,2.745,2.7425,2.7525,5.5075,5.305,5.025,5.0175,5.0125,4.945,4.8725,0.2775,0.3075,0.3375,0.3875,0.4325,0.4525,0.4675,1.0075,0.9875,1.0525,1.1275,1.255,1.27,1.275
23/7/2008,28.51,23.845,19.835,18.36,16.11,15.65,15.21,2.6475,2.76,2.7725,2.725,2.725,2.7325,2.7475,5.36,5.2,4.9175,4.9125,4.965,4.92,4.855,0.2625,0.2875,0.3225,0.3725,0.4225,0.4425,0.4575,0.9875,0.9625,1.0275,1.1075,1.2325,1.25,1.255
24/7/2008,29.2975,24.965,20.535,18.235,16.655,15.98,15.3325,2.8275,2.93,2.925,2.8725,2.8575,2.8575,2.86,5.6575,5.5275,5.225,5.1925,5.2075,5.1625,5.075,0.26,0.2775,0.3125,0.3625,0.4125,0.4275,0.445,0.96,0.9325,0.9925,1.0725,1.1925,1.2075,1.21
25/7/2008,29.2375,24.51,20.405,18.29,16.64,15.945,15.31,2.795,2.9125,2.9075,2.8575,2.8475,2.8475,2.8525,5.615,5.4925,5.185,5.1625,5.185,5.145,5.065,0.26,0.2725,0.3125,0.3575,0.4075,0.4225,0.435,0.95,0.9225,0.9775,1.0525,1.1775,1.1925,1.1925
26/7/2008,29.2375,24.51,20.405,18.29,16.64,15.945,15.31,2.795,2.9125,2.9075,2.8575,2.8475,2.8475,2.8525,5.615,5.4925,5.185,5.1625,5.185,5.145,5.065,0.26,0.2725,0.3125,0.3575,0.4075,0.4225,0.435,0.95,0.9225,0.9775,1.0525,1.1775,1.1925,1.1925
27/7/2008,29.2375,24.51,20.405,18.29,16.64,15.945,15.31,2.795,2.9125,2.9075,2.8575,2.8475,2.8475,2.8525,5.615,5.4925,5.185,5.1625,5.185,5.145,5.065,0.26,0.2725,0.3125,0.3575,0.4075,0.4225,0.435,0.95,0.9225,0.9775,1.0525,1.1775,1.1925,1.1925
28/7/2008,26.08,23.03,20.075,18.36,16.735,16.14,15.58,1.945,2.775,2.5125,2.5125,2.595,2.6575,2.6875,4.7175,5.5425,5.0825,5.0375,5.075,5.105,5.07,0.2425,0.2725,0.2875,0.3425,0.3875,0.4025,0.4225,0.9275,0.9025,0.9625,1.0375,1.1575,1.1625,1.1725
29/7/2008,25.1,23.385,20.025,18.29,16.645,16.045,15.47,2.4725,2.9625,2.83,2.7825,2.805,2.825,2.8275,5.595,5.965,5.5325,5.425,5.3875,5.34,5.255,0.3825,0.3925,0.4225,0.4625,0.5125,0.5275,0.545,1.3075,1.285,1.335,1.405,1.52,1.54,1.5425
